product_id,title,product_description,category,rating,ratings_count,initial_price,discount,final_price,total_amount,seller_name,currency
16182066,People,Men Mustard Sleeveless Bomber Jacket,jackets,4.3,71,1799,48.0,935.0,863.52,Wes███ry ███din█████████d_P████████████,INR
16175148,Status Quo,Men Black Colourblocked Padded Jacket,jackets,0.0,0,4999,50.0,2499.0,2499.5,CRA███CLO███NG █████████RIV████████████,INR
19231126,Mast & Harbour,Women Brown PU Coated Biker Jacket,jackets,4.2,31,4499,68.0,1439.0,3059.32,Tru███m R███il,INR
14979464,Yuuki,Men Grey Melange and Black Colourblocked Lightweight Sporty Jacket,jackets,0.0,0,2199,55.0,989.0,1209.45,GUR███PA ███EST█████████NY,INR
19987190,Peter England,Men White Solid Padded Jacket,jackets,3.9,33,2499,26.0,1849.0,649.74,Wes███ry ███din█████████d_M██████,INR
19020564,U.S. Polo Assn.,Men Olive Green Bomber Jacket,jackets,4.3,112,5299,50.0,2649.0,2649.5,ARV███ LI███TYL█████████LIM██████,INR
19015534,U.S. Polo Assn. Kids,Girls Maroon Solid Puffer Jacket,jackets,4.1,33,2499,36.0,1599.0,899.64,ARV███ LI███TYL█████████LIM██████,INR
19020450,U.S. Polo Assn.,U S Polo Assn Men Navy Blue Puffer Jacket,jackets,4.3,96,6499,40.0,3249.0,2599.6,ARV███ LI███TYL█████████LIM██████,INR
19020572,U.S. Polo Assn.,U S Polo Assn Men Olive Green Brand Logo Printed Bomber Jacket,jackets,4.0,95,5499,40.0,2749.0,2199.6,ARV███ LI███TYL█████████LIM██████,INR
14281506,HRX by Hrithik Roshan,HRX By Hrithik Roshan Lifestyle Men Medieval Blue Rapid-Dry Colourblock Jacket,jackets,3.9,127,3299,56.0,3299.0,1847.44,Unknown Seller,INR
11973216,Mast & Harbour,Women Navy Blue Solid Hooded Lightweight Bomber Jacket,jackets,4.0,378,2699,55.0,2699.0,1484.45,Unknown Seller,INR
19020676,U.S. Polo Assn.,Men Charcoal Bomber Jacket,jackets,4.6,85,5699,45.0,3134.0,2564.55,ARV███ LI███TYL█████████LIM██████,INR
19020358,U.S. Polo Assn.,Men Navy Blue Bomber Jacket,jackets,3.5,125,5799,50.0,2899.0,2899.5,ARV███ LI███TYL█████████LIM██████,INR
19020568,U.S. Polo Assn.,Men White Navy Blue Solid Reversible Open Front Jacket,jackets,4.2,199,6999,40.0,4199.0,2799.6,Sup███om ███,INR
18973692,Levis,Men Blue 65504 Skinny Fit Mid Rise Light Fade Stretchable Jeans,jeans,4.2,426,4099,57.0,4099.0,2336.43,Vis███ St███,INR
18973742,Levis,Men Blue Slim Fit Slash Knee Heavy Fade Stretchable Jeans,jeans,4.2,182,4399,48.0,2287.0,2111.52,Lev███tra███ In█████████td,INR
19008522,Calvin Klein Jeans,Women Straight Fit Pure Cotton Jeans,jeans,3.8,14,7999,20.0,4799.0,1599.8,Pla███um ███hio███,INR
18974084,Levis,512 Men Navy Blue Slim Tapered Fit Mid-Rise Light Fade Clean Look Stretchable Jeans,jeans,4.2,135,4399,57.0,1891.0,2507.43,Lev███tra███ In█████████td,INR
18873126,KETCH,Men Charcoal Slim Fit Clean Look Light Fade Stretchable Jeans,jeans,4.0,20,1749,64.0,629.0,1119.36,Sup███om ███,INR
18826658,Chemistry,Women Navy Blue Casual Jeans,jeans,3.7,15,1899,55.0,854.0,1044.45,Che███try███sig█████████ Li██████,INR
18960426,Lee,Men Blue Rodeo Straight Fit Low Distress Heavy Fade Stretchable Jeans,jeans,3.9,42,3799,55.0,1709.0,2089.45,Fla███tar███mme██████,INR
18802522,BEAT LONDON by PEPE JEANS,Men Tapered Fit Low-Rise Heavy Fade Stretchable Jeans,jeans,4.0,20,2799,50.0,1399.0,1399.5,Sup███om ███,INR
18973648,Levis,Men Blue 511 Slim Fit Light Fade Stretchable Jeans,jeans,4.2,290,4099,56.0,4099.0,2295.44,Lev███tra███ In█████████td,INR
18973888,Levis,Men Skinny Fit Heavy Fade Stretchable Jeans,jeans,4.4,333,4099,56.0,4099.0,2295.44,Vis███ St███,INR
18973730,Levis,Men Blue 511 Slim Fit Mid Rise Light Fade Stretchable Jeans,jeans,4.1,193,4399,49.0,4399.0,2155.51,Vis███ St███,INR
18973948,Levis,Men Blue 512 Slim Tapered Fit Stretchable Jeans,jeans,4.0,30,4999,30.0,3499.0,1499.7,Vis███ St███,INR
19008496,Calvin Klein Jeans,Women Skinny Fit High-Rise Light Fade Stretchable Jeans,jeans,5.0,8,7999,40.0,4799.0,3199.6,Pla███um ███hio███,INR
18873142,KETCH,Men Blue Slim Fit Low Distress Heavy Fade Stretchable Jeans,jeans,0.0,0,1849,62.0,699.0,1146.38,S &███Mar███ing███,INR
18992754,AMERICAN EAGLE OUTFITTERS,Women Grey Straight Fit High-Rise Highly Distressed Jeans,jeans,4.8,5,4499,60.0,1799.0,2699.4,Wes███ry ███din█████████d_M██████,INR
18973922,Levis,Men Blue 65504 Skinny Fit Mid Rise Light Fade Stretchable Jeans,jeans,4.1,237,4099,56.0,4099.0,2295.44,Vis███ St███,INR
18979610,KiddoPanti,Girls Grey No Fade Stretchable Cotton Jeans,jeans,3.9,7,1399,52.0,671.0,727.48,Kri███n A███rel█████████Lim██████,INR
18675392,Jack & Jones,Men Blue Skinny Fit Mildly Distressed Heavy Fade Jeans,jeans,3.8,81,3499,50.0,1749.0,1749.5,BES███NIT███IND█████████TS █████████,INR
18973950,Levis,65504 Men Navy Blue Skinny Straight Fit Mid-Rise Light Fade Stretchable Jeans,jeans,4.1,156,4999,51.0,2449.0,2549.49,Lev███tra███ In█████████td,INR
18198558,FOREVER 21,Women Navy Blue Flared Light Fade Wide-leg Jeans,jeans,3.7,6,1799,70.0,1799.0,1259.3,Unknown Seller,INR
18094702,Roadster,The  Lifestyle Co Men Blue Slim Fit Mid-Rise Stretchable Jeans,jeans,3.9,35,2499,60.0,2499.0,1499.4,Unknown Seller,INR
19842706,Llak Jeans,Men Black Skinny Fit Light Fade Stretchable Jeans,jeans,4.2,9,2299,75.0,2299.0,1724.25,Unknown Seller,INR
13768634,Nautica,Men Black Slim Fit Stretchable Jeans,jeans,4.6,16,4999,56.0,4999.0,2799.44,Unknown Seller,INR
18973700,Levis,Men Blue 511 Slim Fit Heavy Fade Stretchable Jeans,jeans,3.8,116,4699,56.0,4699.0,2631.44,Vis███ St███,INR
18973728,Levis,Men 65504 Skinny Tapered Fit Jeans,jeans,4.4,260,4399,47.0,4399.0,2067.53,Vis███ St███,INR
18903330,Levis,Women Blue Skinny Fit High-Rise Stretchable Jeans,jeans,4.4,235,3299,20.0,1649.0,659.8,Lev███tra███ In█████████td,INR
18973740,Levis,Men Blue 512 Slim Tapered Fit Mid Rise Stretchable Jeans,jeans,4.3,340,4099,57.0,4099.0,2336.43,Vis███ St███,INR
18953840,KETCH,Men Grey Slim Fit Heavy Fade Stretchable Jeans,jeans,3.2,24,1899,68.0,607.0,1291.32,Sup███om ███,INR
18969982,Allen Solly Junior,Boys Slim Fit Heavy Fade Stretchable Jeans,jeans,4.2,6,1799,35.0,1169.0,629.65,Wes███ry ███din█████████d_M██████,INR
18953870,KETCH,Men Charcoal Tapered Fit Light Fade Stretchable Jeans,jeans,3.8,85,1749,62.0,682.0,1084.38,Sup███om ███,INR
19017664,Allen Solly Sport,Men Navy Blue Slim Fit Light Fade Jeans,jeans,3.9,8,3299,40.0,1979.0,1319.6,Wes███ry ███din█████████d_M██████,INR
18925586,KETCH,Men Charcoal Skinny Fit Mildly Distressed Stretchable Jeans,jeans,3.6,15,1749,62.0,649.0,1084.38,S &███Mar███ing███,INR
18734066,Flying Machine,Men Blue Micheal Slim Fit Mid-Rise Light Fade Stretchable Jeans,jeans,4.1,26,2699,61.0,1052.0,1646.39,ARV███ LI███TYL█████████LIM██████,INR
18993370,Blackberrys,Men Navy Blue Slim Fit Stretchable Jeans,jeans,4.3,29,3295,40.0,1647.0,1318.0,Fla███tar███mme██████,INR
15190770,AMERICAN EAGLE OUTFITTERS,Women Blue Slim Fit High-Rise Light Fade Jeans,jeans,4.0,6,3999,60.0,1599.0,2399.4,Wes███ry ███din█████████d_M██████,INR
22203852,Cantabil,Men Low Rise Clean Look Light Fade Stretchable Cotton Jeans,jeans,0.0,0,3999,66.0,1359.0,2639.34,Can███il ███ail█████████mit███,INR
22005330,H&M,Women Slim Regular Ankle Jeans,jeans,3.8,5,2999,56.0,2999.0,1679.44,H &███Hen███ & █████████eta█████████████████████,INR
22203876,Cantabil,Men Cotton Heavy Fade Stretchable Jeans,jeans,0.0,0,3999,66.0,1359.0,2639.34,Can███il ███ail█████████mit███,INR
15067844,Flying Machine,Men Blue Jackson Skinny Fit Low-Rise Heavy Fade Printed Stretchable Jeans,jeans,4.1,69,2399,50.0,1199.0,1199.5,Ret███Net███,INR
19059688,Flying Machine,Men Blue Slim Fit Light Fade Stretchable Jeans,jeans,3.7,72,2999,55.0,1499.0,1649.45,ARV███ LI███TYL█████████LIM██████,INR
18960434,Lee,Men Blue Bruce Skinny Fit Light Fade Stretchable Jeans,jeans,4.4,34,3999,55.0,1999.0,2199.45,PRA███RET███,INR
18925582,KETCH,Men Blue Bootcut Mildly Distressed Heavy Fade Stretchable Jeans,jeans,2.9,11,1999,62.0,739.0,1239.38,Sup███om ███,INR
18973952,Levis,Men Blue 517 Slim Fit Mid-Rise Stretchable Jeans,jeans,4.1,329,3499,48.0,3499.0,1679.52,Vis███ St███,INR
18973778,Levis,Men Blue 517 Slim Bootcut Fit Light Fade Stretchable Jeans,jeans,3.7,61,4399,51.0,2155.0,2243.49,Lev███tra███ In█████████td,INR
18689340,Flying Machine,Women Black Wide Leg High-Rise Light Fade Cropped Jeans,jeans,4.3,36,2349,42.0,1362.0,986.58,ARV███ LI███TYL█████████LIM██████,INR
18708638,Dennis Lingo,Men Black Slim Fit Low Distress Light Fade Stretchable Jeans,jeans,3.4,13,3199,73.0,863.0,2335.27,Men███Bra███Tec█████████ Pr███████████████,INR
18734000,Flying Machine,Men Blue Michael Slim Tapered Fit Heavy Fade Stretchable Jeans,jeans,3.7,72,2699,61.0,1052.0,1646.39,ARV███ LI███TYL█████████LIM██████,INR
18973790,Levis,Men Blue 512 Slim Tapered Fit Heavy Fade Jeans,jeans,4.3,54,5599,50.0,2799.0,2799.5,Lev███tra███ In█████████td,INR
21184968,HERE&NOW,Women Flared Heavy Fade Stretchable Jeans,jeans,4.6,111,2399,68.0,767.0,1631.32,Omn███ch ███ail███,INR
18734380,Flying Machine,Men Black Slim Tapered Micheal Fit Stretchable Jeans,jeans,3.6,12,2599,50.0,2599.0,1299.5,Ret███Net███,INR
18736356,H&M,Women Blue Ripped Boyfriend Low Regular Jeans,jeans,3.8,40,2699,25.0,2024.0,674.75,H &███Hen███ & █████████eta█████████████████████,INR
18903148,Levis,Women Blue 711 Skinny Fit Light Fade Stretchable Jeans,jeans,4.3,150,3899,20.0,2027.0,779.8,Lev███tra███ In█████████td,INR
18734006,Flying Machine,Men Blue Jackson Skinny Fit Low-Rise Heavy Fade Stretchable Jeans,jeans,4.3,42,2499,50.0,1249.0,1249.5,Ret███Net███,INR
18928362,AMERICAN EAGLE OUTFITTERS,Women Blue Skinny Fit Mildly Distressed Light Fade Jeans,jeans,4.1,9,4499,60.0,1799.0,2699.4,Wes███ry ███din█████████d_M██████,INR
18964420,American Bull,Men Blue Skinny Fit Light Fade Jeans,jeans,4.5,2,4299,62.0,1633.0,2665.38,Bra███For███es,INR
18734132,Flying Machine,Men Blue Jackson Skinny Fit Low-Rise Heavy Fade Stretchable Jeans,jeans,3.6,62,2499,61.0,974.0,1524.39,ARV███ LI███TYL█████████LIM██████,INR
18973914,Levis,Men Blue 512 Slim Tapered Fit Mid Rise Light Fade Stretchable Jeans,jeans,4.4,243,3799,60.0,2089.0,2279.4,Lev███tra███ In█████████td,INR
15049188,Roadster,Pink & Black Geometric Printed Basic Smocked Detail Jumpsuit,jumpsuit,4.5,50,2099,60.0,692.0,1259.4,Tru███t C███erc███,INR
19841310,SHOWOFF,Women Solid Straight Red Kurta,kurtas,4.0,4,1500,60.0,1500.0,900.0,Unknown Seller,INR
17760672,Cayman,Women Blue Ethnic Motifs Printed Kurta,kurtas,4.0,11,1345,70.0,1345.0,941.5,Unknown Seller,INR
17656880,Vishudh,Women Blue Thread Work Straight Kurta,kurtas,4.4,43,1499,43.0,1499.0,644.57,Unknown Seller,INR
22214714,Nehamta,Striped Mandarin Collar Kurta,kurtas,3.7,10,1227,43.0,699.0,527.61,Neh███a,INR
16186258,Vishudh,Women Black Keyhole Neck Kurta,kurtas,4.2,87,1799,79.0,377.0,1421.21,Fla███tar███mme██████,INR
22110424,VASTRADO,Ethnic Motifs Printed Mandarin Collar Pure Cotton Short Kurta,kurtas,5.0,2,1199,55.0,539.0,659.45,CRE███VE ███MEN█████████E L█████████,INR
18637234,House of Pataudi,Women Blue & Silver-Toned Ethnic Motifs Yoke Design Kurta,kurtas,4.2,85,2499,56.0,2499.0,1399.44,Unknown Seller,INR
17627254,HERE&NOW,Women Blue Solid Pure Cotton Kurta,kurtas,3.9,131,1599,70.0,1599.0,1119.3,Unknown Seller,INR
13562488,KSUT,Women Black & White Geometric Screen Print Mandarin Collar Pure Cotton Straight Kurta,kurtas,4.3,95,1599,57.0,1599.0,911.43,Unknown Seller,INR
17644540,Libas,Women Pink & Golden Yoke Design  Kurta,kurtas,4.2,364,2499,64.0,899.0,1599.36,ZIV███ AP███EL █████████IMI██████,INR
13506804,Ishin,Women Teal Embellished Anarkali Cotton Kurta,kurtas,4.1,169,5199,54.0,5199.0,2807.46,Unknown Seller,INR
18637284,House of Pataudi,Women Ethnic Motifs Embroidered Anarkali Jashn Kurta,kurtas,4.1,34,3999,56.0,3999.0,2239.44,Unknown Seller,INR
19574714,Cayman,Women Black Floral Printed Woollen Kurta,kurtas,4.3,17,5995,50.0,5995.0,2997.5,Unknown Seller,INR
19580226,DEVOILER,Men Coffee Brown Solid Kurta,kurtas,4.7,7,2499,55.0,2499.0,1374.45,Unknown Seller,INR
19513786,Desi Mix,Women Sea Green Floral Printed Kurta,kurtas,4.0,11,400,15.0,400.0,60.0,Unknown Seller,INR
12509548,Ishin,Women Maroon & Off-White Printed A-Line Kurta with Mirror Work,kurtas,0.0,0,3899,86.0,545.0,3353.14,Men███Bra███Tec█████████ Pr███████████████,INR
12524816,HERE&NOW,Women Blue & Golden Ethnic Printed Straight Kurta,kurtas,4.1,937,1199,56.0,1199.0,671.44,Unknown Seller,INR
12531668,INDYA,Women White & Pink Printed A-Line Layered Kurta,kurtas,4.4,10,2900,55.0,2900.0,1595.0,Unknown Seller,INR
12418812,Indo Era,Women Black & White Bandhani Print Straight Kurta,kurtas,3.7,22,1599,50.0,1599.0,799.5,Unknown Seller,INR
19688180,KALINI,Women Pink Floral Printed Keyhole Neck Floral Georgette Kurta,kurtas,4.1,11,1499,47.0,1499.0,704.53,Unknown Seller,INR
19027440,Jompers,Men Grey Embroidered Mirror Work Pure Cotton Kurta with Pyjamas,kurta-sets,0.0,0,3499,75.0,874.0,2624.25,IND███ NE███E P█████████MIT███,INR
19027402,Jompers,Men Mustard Yellow Ethnic Motifs Embroidered Mirror Work Pure Cotton Kurta with Pyjamas,kurta-sets,4.5,6,3499,75.0,874.0,2624.25,IND███ NE███E P█████████MIT███,INR
18925432,Indo Era,Women Green Sequinned Kurta with Palazzos & With Dupatta,kurta-sets,4.7,14,5399,74.0,1403.0,3995.26,ZEN███R B███D T█████████ PR███████████████,INR
19027344,Jompers,Men Maroon Ethnic Motifs Kurta with Churidar,kurta-sets,0.0,0,3499,80.0,699.0,2799.2,IND███ NE███E P█████████MIT███,INR
18997222,IRIDAA JAIPUR,Women Blue Beige Floral Printed Pure Cotton Kurta with Palazzos,kurta-sets,2.3,3,3999,67.0,1319.0,2679.33,VAR███N V███AAS███,INR
19027362,Jompers,Men Black Embroidered Chikankari Pure Cotton Kurta with Churidar,kurta-sets,3.8,61,2499,55.0,1124.0,1374.45,IND███ NE███E -██████,INR
18946592,Indian Virasat,Women Peach-Coloured Ethnic Motifs Printed Pure Cotton Kurta with Trousers,kurta-sets,4.3,9,2999,72.0,839.0,2159.28,Tra███ion███Exp█████████rat██████,INR
19027352,Jompers,Men Green Ethnic Motifs Kurta with Churidar,kurta-sets,4.2,104,2199,66.0,747.0,1451.34,IND███ NE███E -██████,INR
17754514,Indo Era,Women Purple Floral Embroidered Kurta with Trousers & With Dupatta,kurta-sets,4.1,91,6799,75.0,1699.0,5099.25,ZEN███R B███D T█████████ PR███████████████,INR
13781254,Sangria,Women Red & Golden Ethnic Motifs Printed Pure Cotton Kurta with Trousers,kurta-sets,3.8,295,2199,56.0,2199.0,1231.44,Unknown Seller,INR
13771276,Nayo,Women Green Printed Kurta with Palazzos & Dupatta,kurta-sets,3.9,35,3999,70.0,3999.0,2799.3,Unknown Seller,INR
17754686,ADIVA,Girls Yellow Floral Printed Angrakha Gotta Patti Pure Cotton Kurti with Sharara,kurta-sets,3.8,25,2999,67.0,2999.0,2009.33,Unknown Seller,INR
19027424,Jompers,Men Yellow Angrakha Kurta with Pyjamas,kurta-sets,4.1,151,2199,66.0,747.0,1451.34,IND███ NE███E P█████████MIT███,INR
19027432,Jompers,Men Peach-Coloured Ethnic Motifs Embroidered Chikankari Dupion Silk Kurta with Pyjamas,kurta-sets,4.4,35,2999,63.0,1109.0,1889.37,IND███ NE███E -██████,INR
15189724,VASTRAMAY,Boys Gold-Toned Solid Silk Blend Regular Kurta With Pyjamas,kurta-sets,4.2,62,1799,59.0,737.0,1061.41,Vas███may███t. ██████,INR
16193712,Do Dhaage,Women Magenta & White Bandhani Printed Regular Chanderi Silk Kurta with Trousers,kurta-sets,0.0,0,4099,59.0,1680.0,2418.41,CS ███est███,INR
18971008,Sethukrishna,Men Cream Solid Art Silk Kurta with Dhoti Pants,kurta-sets,0.0,0,3719,37.0,2342.0,1376.03,SET███RIS███ ST██████,INR
19027420,Jompers,Men Black Embroidered Mirror Work Kurta with Pyjamas,kurta-sets,4.0,10,3499,75.0,874.0,2624.25,IND███ NE███E P█████████MIT███,INR
18989660,KID1,Girls Pink Floral Printed Pure Cotton Kurti with Sharara & Dupatta,kurta-sets,0.0,0,2599,62.0,987.0,1611.38,One███fe ███ati██████,INR
14325388,Anouk,Women Peach-Coloured Pure Cotton Ethnic Motifs Print Pleated Kurta with Palazzos,kurta-sets,4.1,99,2899,56.0,2899.0,1623.44,Unknown Seller,INR
17090208,Anouk,Women Maroon Solid V-Neck Straight Kurta with Trousers,kurta-sets,4.3,100,3399,56.0,3399.0,1903.44,Fla███ech███tai███,INR
13446422,Biba,Women Cream-Coloured Motifs Print Panelled Cotton Kurta with Churidar & Dupatta,kurta-sets,4.4,749,4995,50.0,2997.0,2497.5,Fla███tar███mme██████,INR
22198236,MALHAAR,Geometric Print Mandarin Collar Top,kurtis,3.7,6,2299,75.0,689.0,1724.25,BED███E S███IES██████,INR
2184914,SUGAR,Smudge Me Not Liquid Matte Lipstick with Vitamin E 4.5 ml - Greige Rage 11,lipstick,4.3,76,499,13.0,434.0,64.87,VEL███TTE███FES█████████LTD███,INR
16873660,Peter England,Men Maroon Cotton Track suits,lounge-pants,3.9,22,1049,56.0,1049.0,587.44,Wes███ry ███din█████████d_M██████,INR
18273822,Dreamz by Pantaloons,Women Grey & White Striped Cotton Lounge Shorts,lounge-shorts,4.5,15,499,2.0,489.0,9.98,Wes███ry ███din█████████d_P████████████,INR
13478370,Jack & Jones,Men Navy Blue Solid Polo Collar Lounge T-shirt,lounge-tshirts,3.7,10,1199,10.0,1199.0,119.9,Unknown Seller,INR
22492614,U.S. Polo Assn.,Men Brand Logo Printed Pure Cotton Lightweight Lounge T-Shirt,lounge-tshirts,4.2,19,699,5.0,664.0,34.95,ARV███ LI███TYL█████████LIM██████,INR
13428018,ETC,Women Brown & Navy Blue Pure Cotton Striped Lounge T-Shirt,lounge-tshirts,4.3,189,799,70.0,559.0,559.3,Tru███t C███erc███,INR
19235554,ANNA CREATIONS,Gold-Plated Gold-Toned & Beaded A-Alphabet  Mangalsutra,mangalsutra,3.8,16,899,56.0,899.0,503.44,ANN███NTE███ISE███,INR
18932802,DailyObjects,Blue & Pink Royal Parade Printed iPhone 12 Pro Back Case,mobile-accessories,0.0,0,2199,68.0,703.0,1495.32,Fir███Who███ale█████████Lim██████,INR
15898082,Bailey sells,Blue Printed Maxi Nightdress,nightdress,4.6,5,1450,52.0,696.0,754.0,Nav███Ent███ris███,INR
22721938,Sweet Dreams,Khaki Floral Printed Pure Cotton Maxi Nightdress,nightdress,4.8,5,999,40.0,999.0,399.6,Unknown Seller,INR
17832728,Dreamz by Pantaloons,Typography Printed T-shirt Nightdress,nightdress,4.9,12,699,47.0,699.0,328.53,Unknown Seller,INR
20441812,Kanvin,Women Black Solid Maxi Nightdress,nightdress,3.6,5,2499,50.0,2499.0,1249.5,Unknown Seller,INR
17288308,KID1,Girls Navy Blue & Pink Printed Pure Cotton Night suit,night-suits,4.0,16,1499,40.0,1499.0,599.6,Unknown Seller,INR
18209958,Sweet Dreams,Men Black Solid Casual Night suit,night-suits,4.1,13,2099,44.0,2099.0,923.56,Unknown Seller,INR
15973760,Zoom Minimondo,Unisex Kids Magenta & Blue Pure Cotton Night suit,night-suits,4.8,10,1299,69.0,402.0,896.31,KCJ███RKE███G P█████████MIT███,INR
16512022,MASQ,Men Pack Of 3 Solid 4-Ply Reusable Pure Cotton Cloth Masks,outdoor-masks,4.5,35,447,50.0,223.0,223.5,Q-ONE,INR
17359602,Swiss Design,Pack Of 20 Assorted 5-Ply Anti-Pollution N95 Masks,outdoor-masks,3.0,2,1500,85.0,225.0,1275.0,HOU███OF ███NDS█████████LLP███,INR
15749326,W,Women Maroon Solid Crinkled Effect Cropped Ethnic Pure Cotton Palazzos,palazzos,3.6,24,1499,65.0,740.0,974.35,Esh███ox ███mme█████████td,INR
17307488,Clora Creation,Women Yellow & Blue Set Of 2 Flared Ethnic Palazzos,palazzos,0.0,0,2399,59.0,983.0,1415.41,Clo███Cre███on,INR
17309754,Clora Creation,Women Red Rayon Palazzos,palazzos,3.9,61,899,45.0,494.0,404.55,Clo███Cre███on,INR
17361920,Indo Era,Women Navy Blue Solid Straight Palazzos,palazzos,4.2,23,1799,69.0,557.0,1241.31,ZEN███R B███D T█████████ PR███████████████,INR
17307424,Clora Creation,Women Set of 2 Multi Palazzos,palazzos,4.0,3,2399,59.0,983.0,1415.41,Clo███Cre███on,INR
17307484,Clora Creation,Pack Of 2 Women Red & Magenta Knitted Palazzos,palazzos,0.0,0,2399,59.0,983.0,1415.41,Clo███Cre███on,INR
17386184,Clora Creation,Women Black Printed Knitted Palazzos,palazzos,0.0,0,1299,62.0,493.0,805.38,Clo███Cre███on,INR
17321108,TAG 7,Women Maroon Hem Design Flared Fit Palazzos,palazzos,3.6,19,1579,65.0,552.0,1026.35,GEN███TIO███,INR
17288460,Cutiekins,Girls Off White Solid Knitted Linen Palazzos,palazzos,4.2,26,1099,59.0,450.0,648.41,CUT███INS███IVA█████████D,INR
17307462,Clora Creation,Women Pack Of 2 Red & Beige Knitted Ethnic Palazzos,palazzos,0.0,0,2399,59.0,983.0,1415.41,Clo███Cre███on,INR
17309774,Clora Creation,Women Pack Of 2 Navy Blue & White Knitted Palazzos,palazzos,3.8,6,1999,60.0,799.0,1199.4,Clo███Cre███on,INR
15114984,Go Colors,Women White Ethnic Palazzos,palazzos,4.0,53,899,56.0,899.0,503.44,GO ███HIO███IND█████████ED,INR
15782402,BEARDO,Beardo Set of God Father & Dark Side Eau De Parfum 100 ml Each,perfume-and-body-mist,4.4,153,2700,68.0,864.0,1836.0,Omn███ch ███ail███,INR
15715190,Salona Bichona,Set Of 2 White & Pink Floral Printed Pure Cotton Pillow Covers,pillow-covers,3.7,12,499,50.0,249.0,249.5,SAL███ BI███NA █████████DIA██████████████████,INR
15720606,Rubans,Gold-Plated Contemporary Boho Finger Ring,ring,3.5,6,1890,74.0,415.0,1398.6,AK ███erp███es,INR
15294314,Zaveri Pearls,Set of 2 Rose Gold Plated CZ-Studded Contemporary Rings,ring,4.4,27,1995,82.0,359.0,1635.9,ZAV███ PE███S,INR
16254760,Zaveri Pearls,Set Of 3 Gold-Plated White & Green Kundan-Studded & Beaded Meenakari Finger Rings,ring,4.2,504,2250,81.0,2250.0,1822.5,Unknown Seller,INR
10601120,Saral Home,Green Solid Anti Slip Polyester Kitchen Runner,runners,0.0,0,2499,27.0,1824.0,674.73,SAR███HOM███ASY█████████RIV████████████,INR
10018911,SEJ by Nisha Gupta,Multicoloured Printed Table Runner,runners,4.5,13,1849,70.0,554.0,1294.3,SEJ███RNI███NGS█████████LIM██████,INR
12944202,Saral Home,Blue & Black Striped Pure Cotton Multi-Purpose Floor Runner,runners,0.0,0,799,25.0,599.0,199.75,SAR███HOM███ASY█████████RIV████████████,INR
15679734,John Karsun,Men Black Comfort Sandals,sandals,2.7,10,3649,81.0,693.0,2955.69,KAR███ OV███EAS███,INR
10044165,Coolers,Men Black Solid Sandals,sandals,4.2,18,799,56.0,799.0,447.44,LIB███Y S███S L█████████,INR
17696210,Yellow Bee,Boys White & Black Comfort Sandals,sandals,4.0,15,499,15.0,424.0,74.85,Fre███Foc███Con█████████duc███████████████,INR
12932560,Eego Italy,Men Tan Brown Shoe-Style Sandals,sandals,3.5,6,2999,67.0,989.0,2009.33,Gur███ers███,INR
19183770,Crocs,Unisex Multicoloured Classic Spray Dye Croslite Clogs,sandals,4.1,21,3295,20.0,2636.0,659.0,Fla███ech███tai███,INR
18949542,Red Chief,Men Tan & Black Leather Comfort Sandals,sandals,4.3,32,3099,50.0,1549.0,1549.5,Lea███ Gl███l P█████████,INR
15725544,SALWAR STUDIO,Women Navy Blue & Green Printed Padded Cotton Readymade Saree Blouse,saree-blouse,4.1,12,3555,49.0,1813.0,1741.95,OM ███THI███,INR
14654046,SALWAR STUDIO,Women Silver-Coloured Embroidered Readymade Saree Blouse,saree-blouse,4.4,12,4995,56.0,2197.0,2797.2,OM ███THI███,INR
19698082,Mitera,Women Cream-Coloured & Green Floral Silk Blend Banarasi Saree,sarees,3.5,6,2599,68.0,2599.0,1767.32,Unknown Seller,INR
17314272,Saree mall,Mint Green & Gold Solid Linen Blend Taant Sarees,sarees,3.4,12,4799,73.0,4799.0,3503.27,Unknown Seller,INR
21425266,Satrani,Woven Design Zari Banarasi Saree,sarees,3.6,242,4699,74.0,4699.0,3477.26,Unknown Seller,INR
18462146,KALINI,Women Navy Blue Sarees,sarees,3.4,10,1599,60.0,1599.0,959.4,Unknown Seller,INR
18465340,Silk Land,Beige & Orange Floral Printed Pure Cotton Jamdani Saree,sarees,4.1,15,4125,70.0,4125.0,2887.5,Unknown Seller,INR
17292364,Mitera,Mustard & Gold-Toned Striped Zari Leheriya Saree,sarees,4.0,18,4199,76.0,1007.0,3191.24,AAR███LIF███YLE█████████LIM██████,INR
17292396,Mitera,Grey & White Floral Printed Zari Silk Cotton Saree,sarees,0.0,0,6999,76.0,1679.0,5319.24,AAR███LIF███YLE█████████LIM██████,INR
17275964,Mitera,Charcoal Grey & Off White Abstract Print Bhagalpuri Art Silk Ikat Saree,sarees,0.0,0,2999,75.0,749.0,2249.25,AAR███LIF███YLE█████████LIM██████,INR
17292330,Mitera,Maroon & Beige Floral Pochampally Saree,sarees,3.8,11,4599,76.0,1103.0,3495.24,AAR███LIF███YLE█████████LIM██████,INR
17349470,Mitera,Lime Green & Yellow Bagh Linen Blend Banarasi Saree,sarees,0.0,0,5499,76.0,1319.0,4179.24,AAR███LIF███YLE█████████LIM██████,INR
